system,feature,feature_type,n_clusterA,n_clusterB,mean_clusterA,mean_clusterB,effect_size,effect_ci_low,effect_ci_high,p_value,fdr_q_value,significant_at_q05
bone_density,body_arm_right_area,continuous,1304,1374,-0.0779528409305435,0.0739814443765845,0.1250907855926339,0.0921943115352901,0.1565259034291557,0.0003460854052048,0.0041991695831527,True
bone_density,spine_l3_l4_average_width,continuous,1268,1311,-0.0687378606023162,0.0664833007198589,0.1311870794639182,0.0956950163983237,0.1694774211108632,0.0004700980790069,0.0053473656487044,True
bone_density,body_arm_left_area,continuous,1304,1374,-0.0755474218856868,0.0716985721535195,0.1174692999288828,0.0879335700052632,0.1477587287686032,0.000531089867263,0.0055292067045615,True
bone_density,body_ribs_bmd,continuous,1304,1374,0.0559973487259994,-0.0531444998098264,-0.1025759538165584,-0.1307483698021658,-0.0732891117410522,0.0005468446191324,0.0055292067045615,True
bone_density,femur_right_upper_neck_bmd,continuous,1258,1312,-0.0779783614938556,0.0747688862494443,0.1319399004944962,0.0938998935567587,0.169397952954299,0.0005900957323592,0.0056524959625991,True
bone_density,body_arms_bmc,continuous,1304,1374,-0.0679913680151551,0.0645274700813418,0.127867978028582,0.093546685419434,0.1682032128750731,0.0007084730637675,0.0061408059626029,True
bone_density,femur_left_shaft_area,continuous,1256,1311,-0.0622427339135974,0.0596314826815247,0.1323369814185759,0.0946611640006276,0.1708193447231902,0.0007422952262487,0.0061408059626029,True
bone_density,femur_shaft_mean_area,continuous,1256,1310,-0.068662775505384,0.0658324015532545,0.135546017322036,0.0967530429451752,0.1737534265172883,0.0007246037247699,0.0061408059626029,True
bone_density,femur_right_troch_bmd,continuous,1258,1312,-0.0661443764140143,0.0634219706774609,0.1312558554842898,0.0934633220131364,0.1702188061691859,0.0007816719516812,0.0061854041393909,True
bone_density,femur_troch_mean_bmc,continuous,1256,1310,-0.067924202060088,0.0651242731202057,0.1266434671434896,0.0892216506155775,0.1637077690070008,0.0008685698131198,0.0065866544161585,True
bone_density,femur_right_upper_neck_bmc,continuous,1258,1312,-0.0733765208996237,0.0703564506796698,0.1239441705970673,0.0886558416588493,0.1613990160913718,0.0010082426056054,0.0073400061688073,True
bone_density,spine_l2_l4_average_width,continuous,1267,1311,-0.0641848145221647,0.0620306331041803,0.1215497776582275,0.0839494175818806,0.1598217050503496,0.0013701288968534,0.0095909022779741,True
bone_density,femur_right_shaft_area,continuous,1258,1312,-0.0701363495535595,0.0672496400444995,0.1258226694706357,0.0866609465771787,0.1642883108851578,0.0014462424816224,0.0097487456168626,True
bone_density,femur_upper_neck_mean_bmc,continuous,1256,1310,-0.0759140816495367,0.0727847988945174,0.1206206651779088,0.0829418823237497,0.1554386771480287,0.0016534121528973,0.0105887742093943,True
bone_density,spine_l2_area,continuous,1272,1320,-0.0601261553528786,0.0579397497036857,0.1237658245506239,0.0848636421485527,0.1625379298745293,0.0016872222641342,0.0105887742093943,True
bone_density,femur_upper_neck_mean_bmd,continuous,1256,1310,-0.0728371222378118,0.0698346759776274,0.120746350426631,0.0826627881393615,0.1576537225143942,0.0017502803386154,0.0106183673876006,True
bone_density,femur_left_troch_bmc,continuous,1256,1311,-0.0633266625153252,0.060669937543286,0.1147886186442276,0.0770591913446363,0.152364556936452,0.0027969863969569,0.0159078601326925,True
bone_density,spine_l1_l4_average_width,continuous,1264,1309,-0.061817446095633,0.0596923238081541,0.1133830909025733,0.0755887272683817,0.1511774545367634,0.0027383943770019,0.0159078601326925,True
bone_density,body_arm_left_bmc,continuous,1304,1374,-0.0611314201623651,0.0580170101104246,0.1091391096407076,0.0753945285672577,0.1512205403478552,0.0030731160658801,0.0160625847339554,True
bone_density,femur_left_upper_neck_bmc,continuous,1256,1311,-0.0737835466688891,0.070688127090866,0.1117805915582285,0.0744101456720686,0.1477415710373657,0.0030889586026837,0.0160625847339554,True
bone_density,femur_troch_mean_bmd,continuous,1256,1310,-0.0640014818944014,0.061363252869747,0.1165567077538914,0.0784233952942567,0.154968475294445,0.0029194920781549,0.0160625847339554,True
bone_density,femur_left_total_area,continuous,1256,1311,-0.0567703773135537,0.0543887062592097,0.1148783811187074,0.0761401981784862,0.1539725582919751,0.0038138425982111,0.0171734681923922,True
bone_density,femur_right_total_area,continuous,1258,1312,-0.0596453653115894,0.0571904493612665,0.1178241410836942,0.0779037893116297,0.1571365185883704,0.0035951648742157,0.0171734681923922,True
bone_density,femur_total_mean_area,continuous,1256,1310,-0.0595957819398079,0.0571391619209114,0.1168916126036531,0.0772123395500804,0.1566092198427037,0.0038262961282725,0.0171734681923922,True
bone_density,spine_l2_l3_area,continuous,1267,1312,-0.0584539903895941,0.0564490898045876,0.1140614768019444,0.0754087139845588,0.1517907329038014,0.00360741371339,0.0171734681923922,True
bone_density,spine_l3_average_width,continuous,1272,1320,-0.0589221195084932,0.0567794969809138,0.1068672255699152,0.0707992537430542,0.1439686824233672,0.0038687483290553,0.0171734681923922,True
bone_density,spine_l3_l4_bmc,continuous,1268,1311,-0.0605017857011094,0.0585173640495849,0.1133276122562426,0.0750207048952646,0.151499855064794,0.0037111749785854,0.0171734681923922,True
bone_density,femur_right_total_bmc,continuous,1258,1312,-0.0576108218420501,0.0552396447235526,0.1077149061631442,0.070477932599866,0.1453796111879817,0.0048719797299497,0.0209548359041805,True
bone_density,spine_l3_l4_area,continuous,1268,1311,-0.0607571649879834,0.0587643670516877,0.1091191894128203,0.0712028551466684,0.1472092318088036,0.0049508678235151,0.0209548359041805,True
bone_density,femur_left_upper_neck_bmd,continuous,1256,1311,-0.0660313642990269,0.0632611697632163,0.1060284414420277,0.0693401249229789,0.1435076434921443,0.0054952586351138,0.022730387990698,True
bone_density,spine_l4_area,continuous,1272,1320,-0.0600768589919356,0.0578922459376836,0.1065035577391493,0.0685421622401433,0.1453651332867067,0.0062582229456438,0.0253110350246038,True
bone_density,femur_left_troch_bmd,continuous,1256,1311,-0.0600325084075847,0.0575139821204619,0.1029932543304644,0.0643701881190894,0.1405132047597036,0.0084432969429326,0.0334060879046465,True
bone_density,femur_right_troch_area,continuous,1258,1312,-0.047560298194008,0.045602785920778,0.1027818041033185,0.0641751250021741,0.1408261049158635,0.0089986403784337,0.034119844768228,True
bone_density,spine_l2_average_height,continuous,1272,1320,-0.0500404154270411,0.0482207639569724,0.009301110980821,0.0,0.0114798065915204,0.0089923993077259,0.034119844768228,True
bone_density,femur_total_mean_bmc,continuous,1256,1310,-0.055129094426027,0.0528565974038832,0.099315022844117,0.0612518356643768,0.1367850533595727,0.0101611113257867,0.0377412706386363,True
bone_density,spine_l1_l2_area,continuous,1267,1317,-0.0549250004635297,0.0528397688589916,0.1018343067231297,0.0626672655165691,0.140735439492818,0.0104586899581022,0.0380696314474923,True
bone_density,spine_l3_area,continuous,1272,1320,-0.0520170733152631,0.0501255433765277,0.0978849397280228,0.0595493235922441,0.134708539650131,0.010930584152532,0.0390071826619769,True
bone_density,body_pelvis_bmd,continuous,1304,1374,-0.0563521083981997,0.0534811858451631,0.0998866361060909,0.0614686991422098,0.1383045730699721,0.0113571463715369,0.0390353636398586,True
bone_density,body_ribs_bmc,continuous,1304,1374,0.0446671903676922,-0.0423915693154808,-0.0678090918614626,-0.0957515814687621,-0.0421745585567213,0.0113674410599588,0.0390353636398586,True
bone_density,spine_l4_bmd,continuous,1272,1320,-0.0550863665699819,0.0530832259674376,0.0990651361098619,0.0606310208051163,0.137375135757172,0.0116683288303134,0.0393265897614268,True
bone_density,body_leg_left_bmc,continuous,1304,1374,-0.0466248529476774,0.0442494965384083,0.0948016385312237,0.0570511365933482,0.1329195770201237,0.0127611406424722,0.0407460981917536,True
bone_density,body_leg_right_bmc,continuous,1304,1374,-0.0456401311110547,0.0433149424809433,0.0947340741226533,0.0566510759674828,0.1333444674410649,0.0127476824339554,0.0407460981917536,True
bone_density,body_legs_bmc,continuous,1304,1374,-0.0464191575529354,0.0440542805305863,0.09541264185499,0.0583518183167163,0.132213640696799,0.0123960872933824,0.0407460981917536,True
bone_density,spine_l2_l3_average_width,continuous,1267,1312,-0.051645393466071,0.0498740194523693,0.0946566348681355,0.0574305878687693,0.1329781656958188,0.0132424941148048,0.0415540332568014,True
bone_density,femur_left_total_bmc,continuous,1256,1311,-0.0516001343127579,0.0494353689525733,0.0908675274428346,0.0530036664542528,0.1283526827215324,0.0191513414150726,0.0572680330853067,False
bone_density,femur_troch_mean_area,continuous,1256,1310,-0.0469411316942965,0.0450061537465921,0.094048237599004,0.0550105260777828,0.1335249273578473,0.0191942308692511,0.0572680330853067,False
bone_density,spine_l1_l3_average_width,continuous,1264,1310,-0.0512836802827137,0.0494828792956872,0.088643736468984,0.0514435655071264,0.1259139257495731,0.0190975719909166,0.0572680330853067,False
bone_density,spine_l1_l4_area,continuous,1100,1130,-0.0502907054449596,0.0489555539729693,0.0948311365970397,0.0526427509534319,0.1368045411919556,0.0263762394384064,0.0774270254482255,False
bone_density,body_total_left_bmc,continuous,1304,1374,-0.0436796005011333,0.0414542933431414,0.0851211680865456,0.0470326262541991,0.1226572122376736,0.0269606814839536,0.0778864131758662,False
bone_density,spine_l2_l4_area,continuous,1101,1131,-0.0466966805419366,0.045458041800771,0.0836955685639515,0.046226121335416,0.121371141513159,0.0294307126706919,0.0836935891572803,False
bone_density,femur_right_neck_bmd,continuous,1258,1312,-0.0519046600650514,0.0497683402148145,0.0839431882567446,0.0457608748514289,0.1224747181516756,0.0326986942334988,0.0901691265226785,False
bone_density,spine_l1_l3_area,continuous,1096,1124,-0.0447957241201696,0.0436798164018726,0.0817637405565901,0.0442279311772982,0.1192788685407926,0.0323528005138151,0.0901691265226785,False
bone_density,body_trunk_area,continuous,1304,1374,-0.0355600479595921,0.0337484006836304,0.0810376843071929,0.0450245134301288,0.1198743979119835,0.0354558459009419,0.0935212167242236,False
bone_density,body_trunk_right_area,continuous,1304,1374,-0.0312535749761816,0.0296613258871465,0.0846782736024401,0.0434607024775008,0.118516092250522,0.0346847351783903,0.0935212167242236,False
bone_density,femur_left_troch_area,continuous,1256,1311,-0.041779107926285,0.0400263612169446,0.0831711446893,0.0446484827373572,0.1217966252784747,0.0350825764324093,0.0935212167242236,False
bone_density,body_total_bmc,continuous,1304,1374,-0.0394218343342627,0.0374134439387776,0.0784225730328333,0.0411374486030724,0.1165273185755906,0.0407111139160717,0.1043580666580994,False
bone_density,spine_l1_average_width,continuous,1270,1318,-0.0481151428045645,0.0463628462532621,0.0800625975658931,0.0400312987829474,0.1194753447294347,0.0406657751692488,0.1043580666580994,False
bone_density,spine_l1_l2_average_width,continuous,1267,1317,-0.0455184735534488,0.0437903614215828,0.0811394895032741,0.0405697447516362,0.1195985405435406,0.0418760725127359,0.1050473406527288,False
bone_density,spine_l2_l4_bmc,continuous,1101,1131,-0.0468054111603727,0.0455638883179226,0.0893912233219742,0.0461200749974199,0.1321846522916416,0.0421343728991714,0.1050473406527288,False
bone_density,spine_l2_average_width,continuous,1272,1320,-0.0410132807585513,0.03952188873097,0.0775539850360051,0.0387769925180034,0.1163309775540069,0.0427123331770787,0.1050492518679503,False
bone_density,femur_right_shaft_bmc,continuous,1258,1312,-0.0408357761190849,0.0391550353336959,0.0772105096869732,0.0390333905439065,0.1157995144274863,0.0496568564745503,0.1205006383782421,False
bone_density,spine_l1_l2_average_height,continuous,1267,1317,-0.0376135344156501,0.0361855338683636,0.0109065355782344,0.0,0.0741941195798262,0.0556111441117307,0.1331740556359867,False
bone_density,femur_right_neck_bmc,continuous,1258,1312,-0.0435023635865577,0.0417118699633304,0.0740818485031856,0.0353344737336034,0.1115008690352163,0.0574157951746431,0.1348246403964785,False
bone_density,spine_l3_bmc,continuous,1272,1320,-0.0422600809615429,0.0407233507447597,0.0738918267662413,0.035659470752064,0.1116981999793484,0.0577819887413479,0.1348246403964785,False
bone_density,femur_neck_mean_bmd,continuous,1256,1310,-0.0445457752464442,0.0427095371828526,0.0739376074182084,0.035728798153062,0.1123336539177207,0.059644013438806,0.137407727162819,False
bone_density,spine_l1_area,continuous,1270,1318,-0.0445897174571848,0.0429658127242964,0.0725843337408709,0.0331341958990915,0.109263436886961,0.0638903969500115,0.1453506530612762,False
bone_density,femur_neck_mean_bmc,continuous,1256,1310,-0.0430476441014561,0.0412731610621592,0.0712864665255125,0.0329680103142842,0.1085337162580486,0.0653154000574391,0.14675805938832,False
bone_density,femur_shaft_mean_bmc,continuous,1256,1310,-0.0378430831867633,0.0362831392996776,0.0721230204443811,0.0332169426844153,0.1109559479044145,0.0684168738027406,0.1518520857573025,False
bone_density,spine_l1_bmd,continuous,1270,1318,0.0405113267780491,-0.0390359522064685,-0.0712290528293848,-0.1100812634635947,-0.0323768421951748,0.0730433893792516,0.1601674321328168,False
bone_density,spine_l1_l4_bmc,continuous,1100,1130,-0.0387898639893282,0.0377600445913811,0.07646696000449,0.0340278437703771,0.1190211130567671,0.0773005480420071,0.1674845207576822,False
bone_density,body_total_right_bmc,continuous,1304,1374,-0.0314581594571396,0.0298554875779573,0.0671635022053733,0.0294312775143396,0.1045022840697139,0.0824650303731843,0.1741455003715223,False
bone_density,body_trunk_left_area,continuous,1304,1374,-0.0344409765614036,0.0326863416565288,0.0645056822531156,0.0304148830359968,0.1043003221741512,0.0831548434029909,0.1741455003715223,False
bone_density,femur_neck_diff_bmc,continuous,1256,1310,-0.0415161065534163,0.0398047555962525,0.0373573749618145,0.0152509927071988,0.0563962136755269,0.0832453765512222,0.1741455003715223,False
bone_density,spine_l3_l4_bmd,continuous,1268,1311,-0.038230344711246,0.0369764127336848,0.066966131165887,0.0289455371312626,0.1053436873535211,0.0879704810633574,0.1819389494719438,False
bone_density,femur_left_neck_bmc,continuous,1256,1311,-0.0413152708659089,0.0395819833772559,0.0624706104461867,0.0269701893504833,0.0996609732064294,0.0916115596871264,0.1852589318117446,False
bone_density,spine_l2_l3_average_height,continuous,1267,1312,-0.0402224262739169,0.03884284610446,0.0104993237247746,0.0,0.049895595682984,0.0912688209140159,0.1852589318117446,False
bone_density,femur_right_total_bmd,continuous,1258,1312,-0.0353622355084263,0.0339067776445139,0.067203375136633,0.0280798747603041,0.1062897445784968,0.0927555350151052,0.1855110700302105,False
bone_density,femur_left_shaft_bmc,continuous,1256,1311,-0.0345662728214987,0.0331161240761265,0.0654439837032291,0.0270475826477737,0.1049772266837705,0.0941230957426059,0.1862000372299379,False
bone_density,spine_l2_l3_bmc,continuous,1267,1312,-0.0369529885297985,0.0356855460878458,0.0636638601075155,0.0259654841746008,0.101217258429762,0.0976577514608672,0.1911151695255681,False
bone_density,femur_left_neck_bmd,continuous,1256,1311,-0.036433091592708,0.0349046247448058,0.0608128931698109,0.022901604236028,0.0992402850227885,0.1200088982615829,0.2323576540809372,False
bone_density,spine_l1_l3_average_height,continuous,1264,1310,-0.0348439014213945,0.0336203751119425,0.014018573154622,0.0,0.1223947765292959,0.1264292575566271,0.2422118407926961,False
bone_density,femur_right_wards_bmd,continuous,1258,1312,-0.0399918248910987,0.0383458199032019,0.0589244562655153,0.0201558108832229,0.0965554653469774,0.1297010150530417,0.2458915077047249,False
bone_density,femur_total_mean_bmd,continuous,1256,1310,-0.0332774269446018,0.0319056856812357,0.0589599367477465,0.0196961529514412,0.0976956676434126,0.1395297851889885,0.261798153653566,False
bone_density,femur_right_wards_bmc,continuous,1258,1312,-0.0230402262856907,0.0220919242891767,0.0489864311837683,0.0127200196935425,0.0871096469397746,0.1885229079737819,0.3465774671841243,False
bone_density,spine_l2_bmc,continuous,1272,1320,-0.0300805955559292,0.02898675571753,0.0506191544837575,0.0131702252508807,0.0888388072766494,0.1868942698130885,0.3465774671841243,False
bone_density,femur_wards_mean_bmd,continuous,1256,1310,-0.036074677122109,0.0345876293628769,0.0502892770777025,0.0127824195245427,0.0883892120902417,0.1910759330502954,0.3477581981515377,False
bone_density,femur_left_total_bmd,continuous,1256,1311,-0.0311436820037969,0.0298371202111121,0.0507809295438035,0.0120325151347632,0.0903256091441134,0.1995864625029975,0.3596508532232232,False
